Date,Open,High,Low,Close,Volume,Ticker
1980-12-02,0.12357188016176222,0.12625804359978016,0.12357188016176222,0.12357188016176224,100710400,NKE
1980-12-03,0.12222807118384821,0.12222807118384821,0.1208849847316742,0.1208849847316742,25177600,NKE
1980-12-04,0.12491484731435774,0.1262579329804209,0.12491484731435774,0.12491484731435776,22694400,NKE
1980-12-05,0.12088496681600897,0.12088496681600897,0.11819880455732346,0.11819880455732346,7590400,NKE
1980-12-08,0.1128264975961501,0.1128264975961501,0.11148272454738617,0.11148272454738617,5414400,NKE
1980-12-09,0.11148274479035203,0.11148274479035203,0.10879658162593843,0.10879658162593842,5824000,NKE
1980-12-10,0.10611041193228614,0.10611041193228614,0.10208117216825487,0.10208117216825485,5875200,NKE
1980-12-11,0.09939435026131349,0.09939435026131349,0.09670818597078323,0.09670818597078323,5440000,NKE
1980-12-12,0.10073739290237427,0.10208116616317879,0.10073739290237427,0.10073739290237427,8153600,NKE
1980-12-15,0.1047673225402832,0.10611039888057214,0.1047673225402832,0.1047673225402832,6643200,NKE
1980-12-16,0.1047673354267971,0.1047673354267971,0.10208117216825487,0.10208117216825485,6630400,NKE
1980-12-17,0.10073738301549516,0.10073738301549516,0.09805122017860413,0.09805122017860413,4672000,NKE
1980-12-18,0.10073739290237427,0.10342424258965935,0.10073739290237427,0.10073739290237427,11251200,NKE
1980-12-19,0.1047673225402832,0.10611039888057214,0.1047673225402832,0.1047673225402832,10035200,NKE
1980-12-22,0.1047673225402832,0.107453485468424,0.1047673225402832,0.1047673225402832,1856000,NKE
1980-12-23,0.10745349526405334,0.11013965843706898,0.10745349526405334,0.10745349526405334,5696000,NKE
1980-12-24,0.11148272454738617,0.11416957381070002,0.11148272454738617,0.11148272454738617,2444800,NKE
1980-12-26,0.11282649636268616,0.11551265900998178,0.11282649636268616,0.11282649636268616,1459200,NKE
1980-12-29,0.1128264975961501,0.11416957381070002,0.11148272454738617,0.11148272454738617,1740800,NKE
1980-12-30,0.11416953802108765,0.11551262406217191,0.11416953802108765,0.11416953802108765,4364800,NKE
1980-12-31,0.11416957256255304,0.11551265900998178,0.11282649636268616,0.11282649636268616,2918400,NKE
1981-01-02,0.11551257222890855,0.11819873285817359,0.11551257222890855,0.11551257222890854,1574400,NKE
1981-01-05,0.12021376937627792,0.12222805029316242,0.12021376937627792,0.12021376937627792,5824000,NKE
1981-01-06,0.1208849847316742,0.12222807118384821,0.1208849847316742,0.1208849847316742,6950400,NKE
1981-01-07,0.11551262406217191,0.11551262406217191,0.11416953802108765,0.11416953802108765,8806400,NKE
1981-01-08,0.1128264975961501,0.1128264975961501,0.11148272454738617,0.11148272454738617,3302400,NKE
1981-01-09,0.11148265677591179,0.1128264290077825,0.11013957113027573,0.11013957113027573,2470400,NKE
1981-01-12,0.11148272454738617,0.11416957381070002,0.11148272454738617,0.11148272454738617,3353600,NKE
1981-01-13,0.11416953802108765,0.11685569985569744,0.11416953802108765,0.11416953802108765,4467200,NKE
1981-01-14,0.11819880455732346,0.12088496681600897,0.11819880455732346,0.11819880455732346,7923200,NKE
1981-01-15,0.11819880455732346,0.1195418908104464,0.11819880455732346,0.11819880455732346,2521600,NKE
1981-01-16,0.11819880455732346,0.12088496681600897,0.11819880455732346,0.11819880455732346,3328000,NKE
1981-01-19,0.11819880455732346,0.1195418908104464,0.11819880455732346,0.11819880455732346,4032000,NKE
1981-01-20,0.11685569985569744,0.11685569985569744,0.11416953802108765,0.11416953802108765,3507200,NKE
1981-01-21,0.11416957256255304,0.11551265900998178,0.11282649636268616,0.11282649636268616,985600,NKE
1981-01-22,0.11148274514735873,0.11148274514735873,0.10745349526405334,0.10745349526405334,1318400,NKE
1981-01-23,0.11013957113027573,0.1128264290077825,0.11013957113027573,0.11013957113027573,1382400,NKE
1981-01-26,0.11013965843706898,0.11013965843706898,0.10745349526405334,0.10745349526405334,1126400,NKE
1981-01-27,0.10745349526405334,0.1087965819743431,0.10745349526405334,0.10745349526405334,857600,NKE
1981-01-28,0.10745349526405334,0.1087965819743431,0.10745349526405334,0.10745349526405334,1164800,NKE
1981-01-29,0.10745349526405334,0.11013965843706898,0.10745349526405334,0.10745349526405334,2521600,NKE
1981-01-30,0.10611033795969467,0.10611033795969467,0.10342417657375336,0.10342417657375336,832000,NKE
1981-02-02,0.10342424258965935,0.10342424258965935,0.10073739290237427,0.10073739290237427,2060800,NKE
1981-02-03,0.10073739290237427,0.10342424258965935,0.10073739290237427,0.10073739290237427,1139200,NKE
1981-02-04,0.10073739290237427,0.10342424258965935,0.10073739290237427,0.10073739290237427,2060800,NKE
1981-02-05,0.10342417657375336,0.10476726239050253,0.10342417657375336,0.10342417657375336,3878400,NKE
1981-02-06,0.10342417657375336,0.10611033795969467,0.10342417657375336,0.10342417657375336,1216000,NKE
1981-02-09,0.10342424258965935,0.1047673292637035,0.10073739290237427,0.10073739290237427,1139200,NKE
1981-02-10,0.10073739290237427,0.10342424258965935,0.10073739290237427,0.10073739290237427,2176000,NKE
1981-02-11,0.10073738301549516,0.10208115614441494,0.09805122017860413,0.09805122017860413,1254400,NKE
1981-02-12,0.09805122017860413,0.10208115614441494,0.09805122017860413,0.09805122017860413,217600,NKE
