Date,Open,High,Low,Close,Volume,Ticker
1966-07-05,0.11180981934519515,0.11439011637689643,0.11180981934519515,0.11266963183879852,388800,MCD
1966-07-06,0.11266964501363731,0.11869047582149506,0.11180983241949317,0.11869047582149506,692550,MCD
1966-07-07,0.11869045014744482,0.121700435124785,0.11352986905414789,0.11439010500907898,1858950,MCD
1966-07-08,0.1143901760197773,0.11568011343479156,0.111809877642712,0.11568011343479156,1239300,MCD
1966-07-11,0.11568006355049162,0.1186904726452288,0.11396000240410757,0.11524993926286697,656100,MCD
1966-07-12,0.11439008185298974,0.11439008185298974,0.1130997219531728,0.11352984607219696,303750,MCD
1966-07-13,0.11352999028074684,0.11481991581511486,0.11266974094998894,0.11309986561536789,291600,MCD
1966-07-14,0.11309971900333436,0.11352984311114013,0.11180978268384933,0.11180978268384933,328050,MCD
1966-07-15,0.1118098415405835,0.11223996587480685,0.11008936911821365,0.11008936911821365,376650,MCD
1966-07-18,0.11008936911821365,0.1135299028733151,0.10922955645392875,0.11008936911821365,607500,MCD
1966-07-19,0.11008938973648395,0.11008938973648395,0.10836932808160782,0.10836932808160782,413100,MCD
1966-07-20,0.10836931399192788,0.10965967461123671,0.1066492650179487,0.10750950127840042,230850,MCD
1966-07-21,0.10750943486665854,0.1083692470490547,0.10449902713298798,0.10449902713298798,230850,MCD
1966-07-22,0.10449902713298798,0.10492915122614477,0.10320909085743502,0.10449902713298798,303750,MCD
1966-07-25,0.10449912343897837,0.10449912343897837,0.09933853894472122,0.09933853894472122,510300,MCD
1966-07-26,0.0993384972441929,0.10105896956566826,0.09804856032133102,0.09804856032133102,328050,MCD
1966-07-27,0.09847871974129158,0.10019877546657069,0.09847871974129158,0.09933853894472122,157950,MCD
1966-07-28,0.0993384691655362,0.1006288230419159,0.09890876852486966,0.1006288230419159,97200,MCD
1966-07-29,0.1006288681134547,0.10148868709802628,0.09976863181056951,0.10148868709802628,157950,MCD
1966-08-01,0.10062887073527334,0.10062887073527334,0.09847869724035263,0.09847869724035263,182250,MCD
1966-08-02,0.09847869366061834,0.09976863078335133,0.09804857551360426,0.09890881180763245,85050,MCD
1966-08-03,0.09890876572025642,0.09976858429533556,0.09718829393386841,0.09718829393386841,267300,MCD
1966-08-04,0.09761846091505455,0.09890881540300167,0.09761846091505455,0.09847869724035263,60750,MCD
1966-08-05,0.09976859577197876,0.10320912242241272,0.09976859577197876,0.10234888643026352,157950,MCD
1966-08-08,0.1010589525103569,0.1010589525103569,0.10019871649479778,0.1010589525103569,48600,MCD
1966-08-09,0.1010589862648973,0.10234892340091147,0.1001987499620121,0.10148868709802628,133650,MCD
1966-08-10,0.10148868709802628,0.10234892340091147,0.1006288681134547,0.10148868709802628,170100,MCD
1966-08-11,0.10148864164137568,0.10148864164137568,0.10019870508312266,0.1006288230419159,133650,MCD
1966-08-12,0.10062889372749542,0.10062889372749542,0.09933853894472122,0.09933853894472122,206550,MCD
1966-08-15,0.09976858712432943,0.10148864164137568,0.09976858712432943,0.1006288230419159,741150,MCD
1966-08-16,0.10062885148529942,0.10148867032779245,0.09804856032133102,0.09804856032133102,668250,MCD
1966-08-17,0.09804851896091174,0.09847863685984126,0.09073776663331572,0.09374817460775375,473850,MCD
1966-08-18,0.09331811913566325,0.09331811913566325,0.09159806370735168,0.09159806370735168,109350,MCD
1966-08-19,0.09159801908823413,0.09202813706538042,0.08600732002162143,0.086867555975914,315900,MCD
1966-08-22,0.08686758833120645,0.08815752542495954,0.08256724159429622,0.08385717868804932,680400,MCD
1966-08-23,0.08385715346479794,0.08557762549670411,0.08299733476701927,0.08514750748872757,291600,MCD
1966-08-24,0.08514754838893245,0.08557766660351415,0.0829973746343988,0.08471743017435074,243000,MCD
1966-08-25,0.08514750748872757,0.08729768021043587,0.08514750748872757,0.08514750748872757,279450,MCD
1966-08-26,0.08514748683201721,0.08557760473564752,0.08256719672830864,0.08299731463193893,413100,MCD
1966-08-29,0.07998690145047249,0.07998690145047249,0.07396650314331055,0.07396650314331055,400950,MCD
1966-08-30,0.07396655980527109,0.07912672631375568,0.07181638609714437,0.07697655260562897,789750,MCD
