Date,Open,High,Low,Close,Volume,Ticker
1980-01-02,0.9972660965599452,1.0111895603098633,0.9972660965599452,0.9990065097808838,1165973,UNP
1980-01-03,0.9920441372435189,0.9920441372435189,0.9763802678939327,0.9850825667381287,1453896,UNP
1980-01-04,0.9868224470301633,1.002486228942871,0.9868224470301633,1.002486228942871,1382510,UNP
1980-01-07,1.0024865555192979,1.0111888525062434,0.9972653985023497,0.9972653985023499,1087448,UNP
1980-01-08,0.9972660532077968,1.0059679609517984,0.9607169032096864,0.9607169032096863,1213563,UNP
1980-01-09,0.9607162922347106,0.9711589224477281,0.9328694626460171,0.953754723072052,9965497,UNP
1980-01-10,0.9537553070072039,0.9554957201112215,0.9467934966087341,0.9467934966087341,5922665,UNP
1980-01-11,0.9467928444617099,0.9520140011862516,0.9433120206512519,0.9485331773757935,5394408,UNP
1980-01-14,0.9485326774091413,0.9711583362158324,0.9485326774091413,0.9676775932312012,4000000,UNP
1980-01-15,0.9746404087229248,0.9990065097808838,0.9746404087229248,0.9990065097808838,1886972,UNP
1980-01-16,1.0024866765962326,1.0146697200688537,1.0024866765962326,1.0077078342437744,5077930,UNP
1980-01-17,1.0077078342437744,1.0111889746342122,1.0024866765962326,1.0077078342437744,1208804,UNP
1980-01-18,1.0077077858281616,1.0268527142060382,1.0077077858281616,1.0216312408447266,1123141,UNP
1980-01-21,1.0320735023614265,1.0494776964187622,1.0320735023614265,1.0494776964187622,1487210,UNP
1980-01-22,1.0494779481831065,1.0686228743043409,1.0459972033259792,1.054699420928955,1380131,UNP
1980-01-23,1.0546990592190766,1.0616606255370025,1.0477371769366743,1.0529587268829346,899465,UNP
1980-01-24,1.0912477639120306,1.106911859504414,1.0912477639120306,1.0929884910583496,2329566,UNP
1980-01-25,1.0895085653798116,1.0895085653798116,1.0755851814366806,1.084287405014038,863772,UNP
1980-01-28,1.0842867800748266,1.0982102349842395,1.0790656227183177,1.0895079374313354,1727543,UNP
1980-01-29,1.0895079374313354,1.1051717254654811,1.0895079374313354,1.0895079374313354,949435,UNP
1980-01-30,1.0895079374313354,1.0929890776277307,1.0860271921907145,1.0895079374313354,701963,UNP
1980-01-31,1.0895076346873651,1.1051714183689798,1.0790653228759766,1.0790653228759766,987507,UNP
1980-02-01,1.0790655478656737,1.0912482738494873,1.0790655478656737,1.0912482738494873,623438,UNP
1980-02-04,1.0912483495472232,1.0999505681089725,0.9833420084506251,1.0895079374313354,759072,UNP
1980-02-05,1.0964706265795814,1.1452025175094604,1.0964706265795814,1.1452025175094604,1955979,UNP
1980-02-06,1.16608622677044,1.2461460040748311,1.16608622677044,1.2043757438659668,3205235,UNP
1980-02-07,1.2043768438765694,1.2913981868880748,1.2043768438765694,1.2809555530548096,8009518,UNP
1980-02-08,1.2809552746589516,1.3401297655671713,1.2391849853775552,1.336648941040039,3726353,UNP
1980-02-11,1.336649295317671,1.3644962148801758,1.3088024547463484,1.3140236139297485,4266508,UNP
1980-02-12,1.312283265670658,1.312283265670658,1.2774748514811147,1.3053216934204102,3612136,UNP
1980-02-13,1.3053215410423347,1.312283112479916,1.2913981611936405,1.3088023662567139,2558001,UNP
