Date,Open,High,Low,Close,Volume,Ticker
1980-03-17,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,10924800,INTC
1980-03-18,0.18149976182827646,0.18295167059103226,0.180047869682312,0.180047869682312,17068800,INTC
1980-03-19,0.18440356850624084,0.18730793421501823,0.18440356850624084,0.18440356850624084,18508800,INTC
1980-03-20,0.18440361295233018,0.18658145987647864,0.18367765843868256,0.18367765843868256,11174400,INTC
1980-03-21,0.18004786680400695,0.18004786680400695,0.17714348435401917,0.17714348435401917,12172800,INTC
1980-03-24,0.17641752766623484,0.17641752766623484,0.17351371049880984,0.17351371049880981,8966400,INTC
1980-03-25,0.17423972487449646,0.17714352642646247,0.17423972487449646,0.17423972487449646,11347200,INTC
1980-03-26,0.17423972441294727,0.17569163349348177,0.17278781533241275,0.17278781533241272,16262400,INTC
1980-03-27,0.1698839919632966,0.1698839919632966,0.1669796258211136,0.1669796258211136,26918400,INTC
1980-03-28,0.17351371049880984,0.17641752766623484,0.17351371049880984,0.17351371049880981,20102400,INTC
1980-03-31,0.17932181060314178,0.18222560981646665,0.17932181060314178,0.17932181060314178,9004800,INTC
1980-04-01,0.180047869682312,0.18295167059103226,0.180047869682312,0.180047869682312,8179200,INTC
1980-04-02,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,12556800,INTC
1980-04-03,0.18077377467585615,0.18077377467585615,0.17786940932273865,0.17786940932273865,6988800,INTC
1980-04-07,0.17641752766623484,0.17641752766623484,0.17351371049880984,0.17351371049880981,13478400,INTC
1980-04-08,0.17423972487449646,0.17714352642646247,0.17423972487449646,0.17423972487449646,29184000,INTC
1980-04-09,0.17351366134027377,0.17351366134027377,0.17060986161231995,0.17060986161231995,11558400,INTC
1980-04-10,0.17060993574872302,0.17278778233684808,0.16988398134708405,0.16988398134708405,14784000,INTC
1980-04-11,0.16988398134708405,0.17278778233684808,0.16988398134708405,0.16988398134708405,9523200,INTC
1980-04-14,0.17133578658103943,0.1742395858155104,0.17133578658103943,0.17133578658103943,8025600,INTC
1980-04-15,0.17133585830048248,0.17206179595038398,0.16915743052959442,0.16915743052959442,10598400,INTC
1980-04-16,0.1655277132018988,0.1655277132018988,0.16262391209602356,0.16262391209602356,10752000,INTC
1980-04-17,0.16262387906917783,0.16262387906917783,0.15971949696540833,0.15971949696540833,17702400,INTC
1980-04-18,0.1618979573249817,0.16480175842475195,0.1618979573249817,0.1618979573249817,18739200,INTC
1980-04-21,0.1618978952060505,0.16334978689046015,0.1604454219341278,0.1604454219341278,9043200,INTC
1980-04-22,0.16770556569099426,0.17060993158072707,0.16770556569099426,0.16770556569099426,20428800,INTC
1980-04-23,0.17786940932273865,0.18077377467585615,0.17786940932273865,0.17786940932273865,14822400,INTC
1980-04-24,0.1785959154367447,0.18149971560595757,0.1785959154367447,0.1785959154367447,8832000,INTC
1980-04-25,0.17859594035717233,0.17859594035717233,0.1756915748119354,0.17569157481193542,7104000,INTC
1980-04-28,0.175691633958877,0.17714352642646247,0.17423972487449646,0.17423972487449646,6931200,INTC
1980-04-29,0.1756915748119354,0.17859594035717233,0.1756915748119354,0.17569157481193542,6297600,INTC
1980-04-30,0.17786940932273865,0.18077377467585615,0.17786940932273865,0.17786940932273865,7065600,INTC
1980-05-01,0.1785959154367447,0.18149971560595757,0.1785959154367447,0.1785959154367447,7008000,INTC
1980-05-02,0.1814996600151062,0.1844034759117073,0.1814996600151062,0.1814996600151062,5510400,INTC
1980-05-05,0.18367765843868256,0.18658145987647864,0.18367765843868256,0.18367765843868256,3513600,INTC
1980-05-06,0.1836776282596886,0.18585547482600787,0.1829516738653183,0.1829516738653183,6988800,INTC
1980-05-07,0.1829516738653183,0.18585547482600787,0.1829516738653183,0.1829516738653183,6393600,INTC
1980-05-08,0.18295167272168983,0.18367762711152222,0.1807738095521927,0.1807738095521927,7468800,INTC
1980-05-09,0.1829516738653183,0.18585547482600787,0.1829516738653183,0.1829516738653183,16684800,INTC
1980-05-12,0.18295167348714614,0.1851295366657553,0.18222571909427643,0.18222571909427643,8582400,INTC
1980-05-13,0.1858554184436798,0.1887598001109853,0.1858554184436798,0.1858554184436798,7372800,INTC
1980-05-14,0.188759908080101,0.1916637098208253,0.188759908080101,0.188759908080101,4742400,INTC
1980-05-15,0.1902117282152176,0.19311554546705265,0.1902117282152176,0.1902117282152176,8102400,INTC
1980-05-16,0.19238960742950442,0.1952934083101999,0.19238960742950442,0.1923896074295044,4838400,INTC
1980-05-19,0.1931155472993851,0.19601991293284107,0.1931155472993851,0.19311554729938507,8640000,INTC
1980-05-20,0.1931155610014867,0.19384151537284205,0.19093769788742063,0.19093769788742065,21811200,INTC
1980-05-21,0.1894857685407637,0.1894857685407637,0.18658140301704407,0.18658140301704407,10540800,INTC
1980-05-22,0.18658141490547128,0.18730793421501823,0.18440356850624084,0.18440356850624084,5318400,INTC
1980-05-23,0.19093769788742063,0.19384151537284205,0.19093769788742063,0.19093769788742065,29779200,INTC
1980-05-27,0.19093768252817636,0.19311554546705265,0.1902117282152176,0.1902117282152176,8332800,INTC
1980-05-28,0.19456739723682404,0.19747177885884423,0.19456739723682404,0.19456739723682404,6700800,INTC
1980-05-29,0.19456739723682404,0.19747177885884423,0.19456739723682404,0.19456739723682404,7660800,INTC
1980-05-30,0.19747191667556763,0.2003757187366442,0.19747191667556763,0.19747191667556763,5721600,INTC
1980-06-02,0.19819772243499756,0.20110153917462917,0.19819772243499756,0.19819772243499756,6355200,INTC
1980-06-03,0.19601991293284107,0.19601991293284107,0.1931155472993851,0.19311554729938507,15244800,INTC
1980-06-04,0.19601981341838837,0.198923612606798,0.19601981341838837,0.19601981341838837,7680000,INTC
1980-06-05,0.19601981341838837,0.198923612606798,0.19601981341838837,0.19601981341838837,6470400,INTC
1980-06-06,0.19601987053320238,0.19747177885884423,0.19456739723682404,0.19456739723682404,28723200,INTC
1980-06-09,0.19456743932228876,0.19601991293284107,0.1931155472993851,0.19311554729938507,7545600,INTC
