Date,Open,High,Low,Close,Volume,Ticker
2000-01-03,18.718216552934525,20.03157881962333,18.746281560248892,19.083040237426758,601985,HO.PA
2000-01-04,20.177513706184172,20.177513706184172,18.57790427572844,18.94272804260254,435639,HO.PA
2000-01-05,18.858538915609643,19.419804980253502,17.960514068603516,17.960514068603516,429936,HO.PA
2000-01-06,18.52177742345728,18.74628467289281,18.297270174021754,18.61157989501953,178098,HO.PA
2000-01-07,18.802412771584958,19.711663177758812,18.718222007228455,19.672374725341797,506662,HO.PA
2000-01-10,19.924944478274597,19.919332759924597,19.47593207317337,19.75656509399414,201905,HO.PA
2000-01-11,19.75094784906105,19.75094784906105,18.942725658416748,19.64430809020996,205261,HO.PA
2000-01-12,18.830476313833085,19.722889455208776,18.830476313833085,19.58257293701172,186958,HO.PA
2000-01-13,20.20557201609892,20.626521433100983,19.083040237426758,19.083040237426758,519684,HO.PA
2000-01-14,19.812692038046766,22.001630589043334,19.706052254477456,20.991352081298828,1503820,HO.PA
2000-01-17,22.00163109685218,22.675150831247084,21.50771633948789,22.45064353942871,881719,HO.PA
2000-01-18,22.248584292457487,22.394514654042034,21.047475373701193,21.15972900390625,433995,HO.PA
2000-01-19,21.692929551338803,22.360835252664668,20.963282112659527,21.945497512817383,619911,HO.PA
2000-01-20,21.395455234817724,21.698539330795022,21.053082697627755,21.38422966003418,351989,HO.PA
2000-01-21,21.232689699455577,21.232689699455577,20.654584375390826,20.82296371459961,173013,HO.PA
2000-01-24,20.598462570096668,21.019412068909027,20.205575942993164,20.205575942993164,316017,HO.PA
2000-01-25,19.812690314503243,21.019413128344734,19.655536512164808,20.430084228515625,219837,HO.PA
2000-01-26,20.40202127025084,20.963287353515625,20.205578997532243,20.963287353515625,188960,HO.PA
2000-01-27,21.328105926513672,21.889371871948242,21.01941008473659,21.889371871948242,298121,HO.PA
2000-01-28,21.967954616938673,22.02969422996171,21.075541440197178,21.833251953125,359722,HO.PA
2000-01-31,21.636805638200663,21.65925679388793,21.047476718300267,21.328109741210938,214528,HO.PA
2000-02-01,20.963285955003045,21.597517186277972,20.963285955003045,21.328109741210938,177333,HO.PA
2000-02-02,21.833248668560717,25.537603482062266,21.46842490525015,25.481477737426758,1341204,HO.PA
2000-02-03,25.144719102953673,28.79294849921655,24.751832432067186,28.035240173339844,1181509,HO.PA
2000-02-04,28.035238213551345,29.18583312988281,27.78266807556152,28.06330108642578,602524,HO.PA
2000-02-07,28.51230959986424,29.52258787343453,27.71531298505579,28.624563217163086,572402,HO.PA
2000-02-08,28.62456506440451,29.24195678780108,27.670412467379066,27.9566593170166,405303,HO.PA
2000-02-09,28.06330030363096,28.147491060965812,25.77894783020019,25.778947830200195,345053,HO.PA
2000-02-10,25.81822984388047,26.3233699798584,24.415065178452185,26.3233699798584,602277,HO.PA
2000-02-11,26.32337789108466,26.716262402634573,24.751831280644975,25.812625885009766,293178,HO.PA
2000-02-14,25.81262272189621,25.807008863241997,24.695702507338915,25.189617156982422,214979,HO.PA
2000-02-15,24.981952077595864,26.093260791181322,24.695707321166992,24.695707321166992,326138,HO.PA
2000-02-16,25.25696345738002,25.245737883360732,22.450634184337797,23.573165893554688,374577,HO.PA
2000-02-17,22.5909533107902,24.13443459289388,22.59656502793164,23.909927368164062,430474,HO.PA
2000-02-18,24.190555865404363,24.58344236566445,21.973557600265146,22.17561149597168,281700,HO.PA
2000-02-21,21.720997188326866,22.17000961303711,20.766844447655014,22.17000961303711,212721,HO.PA
2000-02-22,22.170010495185853,22.703213707459327,21.35617423866952,22.45064353942871,224011,HO.PA
2000-02-23,23.011907165752685,24.111988067626953,22.73127415153619,24.111988067626953,237710,HO.PA
