Date,Open,High,Low,Close,Volume,Ticker
1972-06-01,0.8901453417261688,0.9005159658375947,0.8901453417261688,0.895330548286438,456000,LLY
1972-06-02,0.8970594925323533,0.9057015776634216,0.8970594925323533,0.9057015776634216,640000,LLY
1972-06-05,0.9039727559380746,0.9039727559380746,0.8901452584169635,0.8936021327972412,464000,LLY
1972-06-06,0.893601686833243,0.893601686833243,0.8849593997001648,0.8849593997001648,796800,LLY
1972-06-07,0.884959924175012,0.8970590911337861,0.8832315923185515,0.895330548286438,584000,LLY
1972-06-08,0.8953300176654011,0.8987868903204799,0.8832310688680067,0.8849593997001648,726400,LLY
1972-06-09,0.8866884670223601,0.8970590911337861,0.8866884670223601,0.895330548286438,296000,LLY
1972-06-12,0.8953304644919462,0.9022442132525017,0.8884167157313906,0.8936021327972412,473600,LLY
1972-06-13,0.8953302249141123,0.9057008452799129,0.8953302249141123,0.902243971824646,478400,LLY
1972-06-14,0.9057008048788441,0.9247137135300987,0.9057008048788441,0.9212568402290344,795200,LLY
1972-06-15,0.92644202709198,0.9368126467982335,0.92644202709198,0.92644202709198,836800,LLY
1972-06-16,0.9264422758570257,0.9281708184342758,0.9126147792024433,0.9160716533660889,267200,LLY
1972-06-19,0.9160711998721945,0.9212566140460916,0.8987868376104551,0.9091574549674988,1001600,LLY
1972-06-20,0.9126145514809726,0.9212568402290344,0.9126145514809726,0.9212568402290344,345600,LLY
1972-06-21,0.9212573543775513,0.9247142296078781,0.910886728686571,0.9126150608062744,556800,LLY
1972-06-22,0.9126148546548714,0.9212571462739332,0.9091579802054212,0.919528603553772,321600,LLY
1972-06-23,0.9195280258128705,0.9247134397244783,0.9195280258128705,0.9229848980903625,212800,LLY
1972-06-26,0.9229850702815585,0.9333556890487671,0.914342993470941,0.9333556890487671,278400,LLY
1972-06-27,0.9333559459196468,0.93854136222573,0.9229853242983174,0.9281707406044006,268800,LLY
